Fid, ludb_impl_delay, sfa_fifo_delay
56, 1.1532659502262443, 1.5447925963488842
63, 1.2650160496233682, 1.545242665125018
3, 1.5777007194570134, 2.333845588235294
17, 9.508223164373392, 20.48736948070023
42, 4.310617466177083, 7.922506225464382
144, 3.2689775174651152, 3.63264493125563
130, 4.2056996157577045, 9.38816606272692
39, 3.3926606223597284, 5.332372252483057
145, 2.2946420566715093, 3.8325364830890716
80, 3.059985283579614, 4.390010135721725
61, 3.522315698497989, 5.493150152886768
131, 3.8971208200781504, 5.867784256988277
27, 1.8377382750662878, 1.970691481637465
83, 4.578850107191893, 6.878185513152668
43, 7.787032659857983, 20.47450790140068
44, 3.127963240493433, 4.41465787636076
14, 3.8928066729496615, 7.753704339023774
136, 2.8652374274672523, 4.5745756598713125
41, 2.3239060452353, 2.282696002374566
16, 2.5009882750662875, 2.7042075939035772
90, 3.6278420619364415, 5.132650337996948
64, 7.485374692939466, 13.438617955430251
48, 4.982806731932403, 7.955534129637797
76, 2.1484234218283005, 2.29152184501311
51, 5.124718531623175, 9.468989095922916
40, 3.1509478803906426, 5.724868846811436
18, 4.991227946912394, 10.220259076701204
118, 5.85340178049285, 10.169049498529253
50, 2.5977124170505164, 3.845742448994662
77, 5.920064939938856, 10.251329519447781
68, 0.7, 0.7795131845841785
19, 2.454395875553818, 4.117004057263645
82, 6.043900617836396, 10.920627745208437
108, 2.1484234218283005, 2.29152184501311
26, 3.127963240493433, 4.41465787636076
22, 4.117007903569643, 7.696294277762825
102, 4.445916671354601, 7.581238805126524
97, 6.958486298136502, 15.08749214640839
107, 5.321339159079297, 7.465804117938668
29, 6.329399861721971, 13.627022074591684
147, 4.095457184163871, 7.200914660956539
91, 4.439623034300333, 8.37122256397407
49, 3.5432166745670455, 8.722151503274235
60, 1.4562589318181818, 3.0606178396015014
67, 4.193018918446157, 6.780460224059874
85, 5.560100065331327, 10.130376187757696
151, 2.057474862963131, 2.3011109163281875
116, 1.727391452020202, 3.9057461570928345
30, 5.541962181253687, 12.272152835499178
71, 4.902029364251628, 9.4674612529775
20, 4.042681246583235, 5.914810862645712
59, 5.330455213648264, 14.776072298393824
105, 0.7, 0.8781818181818182
89, 3.522315698497989, 5.493150152886768
66, 2.3239060452353, 2.282696002374566
140, 4.940050790873243, 6.745621879930023
13, 0.7365534759358289, 0.7801854241279498
53, 2.3799908837772352, 3.6165137420980797
55, 0.84, 1.4714914772727272
110, 6.043900617836396, 10.920627745208437
28, 6.13283251688388, 13.684095212292728
21, 4.982806731932403, 7.955534129637797
79, 4.310617466177083, 7.922506225464382
0, 2.057474862963131, 2.3011109163281875
2, 2.4209476226986526, 6.593627227486245
45, 3.6278420619364415, 5.132650337996948
4, 9.772872760908184, 21.18150768348572
5, 2.4209476226986526, 6.593627227486245
11, 10.401102106163838, 21.79276612603521
58, 0.7365534759358289, 0.7801854241279498
123, 6.097220854857677, 12.92989014076857
81, 3.0275381874856873, 6.417893463201367
103, 3.6278420619364415, 5.132650337996948
38, 7.787032659857983, 20.47450790140068
111, 4.019160955693061, 5.885226419149723
33, 6.45709003419818, 12.416775392287235
52, 3.067086682385332, 5.69927850937279
128, 1.8377382750662878, 1.970691481637465
137, 3.0053363644440942, 3.9867881936012277
135, 3.059985283579614, 4.390010135721725
70, 2.5009882750662875, 2.7042075939035772
54, 0.7, 0.7795131845841785
34, 6.1478211771929185, 9.467751235477134
24, 3.3449139186405374, 7.154463684095324
112, 2.4209476226986526, 6.593627227486245
125, 1.2650160496233682, 1.545242665125018
148, 3.0275381874856873, 6.417893463201367
12, 7.217154382813488, 13.76674088249903
87, 2.0402091390652006, 3.1500629710891572
98, 1.1532659502262443, 1.5447925963488842
7, 5.592808466235362, 12.308069213128638
149, 4.387877297741374, 7.772439686763926
75, 3.251566876943294, 4.688479784442981
100, 3.627696569468763, 5.517308681488162
150, 1.1820080213903743, 1.5794774637127578
72, 4.151541034985358, 7.148147823665145
122, 4.193018918446157, 6.780460224059874
78, 6.858581826461859, 9.75217979748951
47, 1.8377382750662878, 1.970691481637465
119, 1.8377382750662878, 1.970691481637465
113, 6.45709003419818, 12.416775392287235
23, 6.401528330108073, 19.75866646877944
99, 0.81557395647653, 0.8473482390372363
124, 3.289316064296565, 8.717551461242781
86, 2.6403256584831634, 2.9904658988742794
69, 3.522315698497989, 5.493150152886768
109, 4.282976483812223, 6.220529638857455
95, 5.85340178049285, 10.169049498529253
84, 3.6278420619364415, 5.132650337996948
8, 3.4393131348106967, 3.7264115782070686
35, 3.3449139186405374, 7.154463684095324
31, 0.7, 0.7694776119402982
115, 3.729063861995155, 11.32041087427415
106, 1.5838000322144143, 3.0720279697333557
1, 9.508223164373392, 20.48736948070023
9, 3.5319031144730575, 5.088929120245949
37, 3.251566876943294, 4.688479784442981
133, 4.088492365699382, 6.924803899070833
32, 3.251566876943294, 4.688479784442981
88, 4.982806731932403, 7.955534129637797
6, 5.541962181253687, 12.272152835499178
143, 2.8052926590483582, 2.9750777587130925
46, 4.310617466177083, 7.922506225464382
74, 3.729063861995155, 11.32041087427415
127, 2.0402091390652006, 3.1500629710891572
62, 3.0870248267120304, 7.214715876413021
10, 3.2654085914940434, 6.882127678918891
134, 7.4865672928102205, 14.445552608149281
96, 2.1156083358643647, 2.1650629696743797
142, 3.4634538116707954, 4.803552081034312
138, 4.652737328939603, 9.424173486560887
25, 1.727391452020202, 3.9057461570928345
146, 5.611656522386142, 10.132993947490824
117, 1.6437102950201614, 3.2724625788916963
132, 4.862475715586161, 6.8675273443942855
94, 3.3449139186405374, 7.154463684095324
65, 1.5777007194570134, 2.333845588235294
101, 3.1340069736641127, 4.8381060609360445
121, 0.7, 0.7795131845841785
126, 5.295906343390367, 11.548770846775302
73, 3.0275381874856873, 6.417893463201367
57, 5.334096851558415, 10.845069589448258
114, 6.329399861721971, 13.627022074591684
104, 1.727391452020202, 3.9057461570928345
120, 2.454395875553818, 4.117004057263645
129, 5.920064939938856, 10.251329519447781
93, 3.289316064296565, 8.717551461242781
139, 0.7000000000000001, 0.8113636363636364
36, 0.7000000000000001, 0.8113636363636364
15, 4.151541034985358, 7.148147823665145
141, 4.999949462823417, 12.94998196723053
92, 10.066399262118367, 21.17451672052652
